ID,Toidukood,ToidunimiEST,ToidunimiENG,ToidunimiLAT,Sunonuumid,Toidugrupp,Allikas,EnergiashkiudainedkJ,Energiashkiudainedkcal,Susivesikudimenduvadg,Rasvadg,Valgudg,Alkoholg,Vesig,Tuhkg,Susivesikudkokkug,Kiudainedg,Tarklisg,Sahharoosg,Laktoosg,Maltoosg,Glukoosg,Fruktoosg,Galaktoosg,Rasvhappedkokkug,Kullastunudrasvhappedg,Monokullastumatarasvhappedg,Polukullastumatarasvhappedg,Transrasvhappedg,PalmitiinhapeC16g,SteariinhapeC18g,LinoolhapeC182g,LinoleenhapeC183g,Kolesteroolmg,Naatriummg,Kaaliummg,Kaltsiummg,Magneesiummg,Fosformg,Raudmg,Tsinkmg,Vaskmg,Mangaanmg,Joodug,Seleenug,Kroomug,Nikkelug,VitamiinARE,Retinoolug,BeetakaroteeniekvivalentBCE,VitamiinDug,VitamiinD3ug,VitamiinEaTE,VitamiinKug,VitamiinB1mg,VitamiinB2mg,NiatsiiniekvivalentkokkuNE,Niatsiinmg,Niatsiiniekvivtruptofaanistmg,Pantoteenhapemg,VitamiinB6mg,Biotiinug,Folaadidug,VitamiinB12ug,VitamiinCmg,Soolaekvivalentmg
1478,84366,"Viinerikaste, hapukoorega, oliga","Frankfurter sauce, with sour cream",,,"Road lihatoodetest, Dishes from meat products, Блюда из мясных продуктов , ",Toidu koostise andmebaas,833.3779907,199.177002,6.334000111,16.03849983,7.711500168,0,71.51399994,1.732599974,6.481500149,0.147499993,4.579999924,0,1.623999953,0,0.0625,0,0,3.698400021,6.098750114,7.084799767,2.267349958,0.02,3.328649998,1.910899997,1.737050056,0.319350004,31.66399956,437.0429993,113.5660019,45.91500092,8.885000229,122.2839966,0.564300001,1.058400035,0,0.848749995,0,0,0,0,28.46710014,27.20000076,15.2329998,0.300000012,0,0.579599977,3.144000053,0.063524999,0.050137501,1.838549972,1.040830016,0.056000002,0.367760003,0.060800001,2.006000042,2.557499886,0.684000015,0.02,1092.609985
1479,84376,"Vorstikaste (oli, hapukoor R20%)","Sausage sauce, with sour cream",,,"Road lihatoodetest, Dishes from meat products, Блюда из мясных продуктов , ",Toidu koostise andmebaas,875.0029907,209.1260071,6.336999893,17.84049988,6.251999855,0,69.17250061,1.768599987,6.448500156,0.111500002,4.480000019,0.036499999,1.63499999,0,0.092500001,0.035,0,5.153749943,6.831749916,7.82434988,2.574749947,0.03125,3.690649986,1.984750032,1.959400058,0.38075,44.04999924,424.7420044,118.9629974,55.58000183,9.739999771,122.5179977,0.564499974,1.043349981,0.04104,0.902949989,4.304999828,5.539500237,3.512500048,2.125,25.9137001,24.32999992,19.03919983,0,0,0.672800004,3.974999905,0.165812999,0.124949999,3.01038003,1.95638001,0.087499999,0.231360003,0.062980004,0.352400005,1.683750033,0.037500001,0.081249997,1061.859985
1480,84377,"Maksakaste, veisemaksast (oli, hapukoor)","Liver sauce, with beef liver, sour cream",,,"Road subproduktidest, Dishes from offal, Блюда из субпродуктов , ",Toidu koostise andmebaas,749.5440063,179.1410065,6.156000137,12.36200047,10.8739996,0,66.90000153,1.033400059,6.486000061,0.330000013,3.792000055,0.175999999,0.75999999,0,0.165999994,0.162,0,9.24600029,4.446400166,4.866399765,2.236599922,0.050000001,1.951200008,0.997200012,1.246000051,0.428200006,136.6600037,47.43399811,230.5399933,25.03000069,14.26000023,219.3600006,4.255000114,2.387000084,3.768199921,0.99119997,1.690000057,16.4659996,0.629999995,1.379999995,11290.2002,11288,26.77249908,0.349999994,0,1.392199993,7.860000134,0.077519998,0.808499992,6.681499958,4.990300179,0.140000001,2.495399952,0.266880006,10.38239956,84.58999634,55.06000137,3.025000095,118.5849991
1481,85752,"Pekikaste (piim 2,5%)",Fatty bacon sauce (2.5% milk),,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,1009.690002,241.3159943,6.412000179,22.73699951,3.373500109,0,66.54000092,0.474350005,6.670499802,0.25850001,3.476000071,0.098999999,2.650000095,0,0.093500003,0.093500003,0,21.03249931,8.459950447,9.810199738,2.830549955,0.052999999,4.940849781,2.806099892,2.553250074,0.189349994,20.14999962,32.76549911,92.80500031,63.08499908,8.880000114,61.38999939,0.355300009,0.335150003,0.01441,0.451000005,8.954250336,6.676499844,4.322500229,1.980999947,18.67749977,18.06500053,7.379499912,0.158999994,0.158999994,0.394300014,0.400000006,0.039480001,0.0193875,0.925225019,0.265625,0.533999979,0.21796,0.036800001,2.548799992,3.716249943,0.368999988,0.262499988,81.91369629
1482,84871,Jogurti-kurgikaste,Yoghurt and cucumber sauce,,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,171.0930023,40.89120102,3.448999882,1.668499947,2.761499882,0,90.61499786,0.641499996,3.921499968,0.472499996,0,0,1.440000057,0,0.291000009,0.303499997,1.379999995,1.461199999,1.030400038,0.386000007,0.109399997,0.059999999,0.490399987,0.181299999,0.075599998,0.033799998,6.119999886,35.06999969,217.0500031,104,15.52000046,88.33000183,0.238000005,0.421999991,0,0.039999999,7.480000019,1.093500018,2.870500088,0.908999979,54.66609955,12.60000038,507.4750061,0,0,0.27125001,4.401000023,0.04465,0.172000006,0.840499997,0.202999994,0.566500008,0.404399991,0.070699997,1.800500035,6.203999996,0.143999994,6.164999962,87.67500305
1483,85894,Jogurti-kohupiima-kurgikaste,"Yoghurt, curd and cucumber sauce",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,265.1749878,63.37680054,3.585000038,0.939999998,9.881999969,0,84.45800018,0.754000008,3.76699996,0.181999996,0,0.081,2.368000031,0.078000002,0.287,0.286000013,0.704999983,0.877600014,0.633000016,0.202000007,0.025,0.025,0.30399999,0.075000003,0.025,0,8.218000412,30.06999969,172.0399933,106.9899979,14.28999996,95.75,0.148800001,0.591600001,0,0.048999999,7.981999874,2.556999922,1.881999969,2.085999966,13.94979954,7.329999924,80.30000305,0,0,0.054900002,3.508699894,0.025900001,0.204099998,1.860000014,0.196999997,1.651000023,0.599600017,0.0295,4.492000103,10.1619997,0.579999983,1.976250052,75.17500305
1484,84582,"Hapukoorekaste, valmistatud rasvaineta","Sour cream sauce, fat-free",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,362.1459961,86.55290222,6.927999973,5.772500038,1.6875,0,84.43499756,0.927999973,7.190499783,0.262499988,4.739999771,1.005499959,0.949999988,0,0.0075,0.015,0,5.307499886,3.886749983,1.36500001,0.184750006,0.0625,1.582749963,0.583999991,0.151250005,0.035250001,12.76000023,290.3829956,61.1969986,25.38100052,5.126999855,32.02799988,0.113899998,0.144500002,0.016899999,1.920449972,1.75,1.639999986,0.807500005,3.107000113,50.19749832,47.5,32.5,0,0,0.104000002,0.449999988,0.027474999,0.019649999,0.638562977,0.215688005,0.174999997,0.097999997,0.0098,0.713999987,2.325000048,0.075000003,0.0625,725.9580078
1485,84581,"Hapukoore-tomatikaste, valmistatud rasvaineta","Sour cream and tomato sauce, fat-free",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,352.7380066,84.30449677,7.734000206,5.131000042,1.685500026,0,84.21250153,0.751800001,8.079000473,0.344999999,4.443999767,1.514000058,0.855000019,0,0.307000011,0.483999997,,4.776750088,3.495300055,1.226549983,0.172700003,0.056249999,1.425899982,0.525650024,0.142749995,0.0319,11.47000027,198.9720001,91.51550293,24.18400002,6.647999763,31.5720005,0.188850001,0.145750001,0.031350002,1.755699992,1.805999994,1.539999962,1.065000057,5.315999985,50.67240143,42.75,95.44999695,0,,0.162400007,0.405000001,0.030257501,0.0206625,0.895156026,0.457830995,0.157499999,0.124399997,0.02098,1.13440001,7.526249886,0.067500003,0.506250024,497.4299927
1486,11330,Hollandi kaste (voi),Hollandaise sauce (butter),,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,2680.199951,640.5670166,0.86559999,70.40319824,3.559449911,0,23.46360016,1.306499958,0.872300029,0.0067,0,0.020099999,0.720000029,0,0.071900003,0.053599998,0,66.48000336,43.16159821,20.07679939,3.241600037,2.079999924,21.13920021,7.203199863,2.272000074,0.377600014,384.3200073,484.5780029,45.47999954,47.06600189,5.107500076,131.3829956,1.215999961,0.769599974,0.030719999,0.394199997,12.36419964,6.18170023,5.197400093,1.391899943,662.8259888,630.4000244,390.0109863,1.488000035,1.488000035,2.268729925,6.004099846,0.044415001,0.0933825,0.761855006,0.073694997,0.809599996,0.714272022,0.064120002,8.156880379,25.44300079,1.286399961,1.239500046,1211.439941
1487,845838200,"Piimakaste (voi, piim 2,5%, puljong)","Milk sauce (butter, 2.5% milk, stock)",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,452.8399963,108.2289963,7.604000092,7.631999969,2.323999882,0,81.27999878,0.851400018,7.81400013,0.209999993,3.792000055,1.003999949,2.650000095,0,0.006,0.012,0,7.289999962,1.396399975,4.117400169,1.873600006,0,0.650200009,0.252200007,1.197000027,0.460200012,4.289999962,209.977005,86.02200317,61.88600159,7.461999893,55.3030014,0.079899997,0.201000005,0.0133,1.284999967,9.220000267,1.360999942,0.550000012,2.181999922,13.09739971,12.5,7.098999977,0,0,1.129199982,9.399999619,0.02891,0.0141,0.694875002,0.158525005,0.375,0.159999996,0.01984,0.651199996,2.684999943,0.209999993,0.125,524.9429932
1488,84583,"Piimakaste (voi, piim 4,2%, puljong)","Milk sauce (butter, 4.2% milk, stock)",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,477.3399963,114.0839996,7.303999901,8.43200016,2.323999882,0,80.37999725,0.91140002,7.513999939,0.209999993,3.792000055,1.003999949,2.349999905,0,0.006,0.012,0,6,1.856400013,4.317399979,1.903599977,0,0.845200002,0.292199999,1.241999984,0.470200002,8.18999958,208.477005,106.0220032,62.88600159,7.961999893,57.8030014,0.0999,0.291000009,0.0177,1.289999962,9.220000267,1.761000037,1.049999952,2.306999922,19.27569962,18.45000076,9.848999977,0.039999999,0,1.144199967,9,0.03241,0.075975001,0.760749996,0.190400004,0,0.164000005,0.01984,0.851199985,3.059999943,0.209999993,0.324999988,521.1920166
1489,113408200,"Valge kaste, voiga (piim 2,5%)","White sauce, with butter (2.5% milk)",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,613.6519775,146.6629944,10.91049957,9.477000237,4.428500175,0,74.23999786,0.814750016,11.19050026,0.280000001,5.056000233,0.008,5.822500229,0,0.008,0.016000001,0,9.015299797,6.252699852,2.499900103,0.353899986,0.208000004,2.897599936,1.017950058,0.211999997,0.037599999,23.46249962,98.38700104,143.6399994,130.9900055,12.73799992,108.3700027,0.071999997,0.360949993,0.016000001,0.037599999,18.72500038,2.367000103,0.519999981,0.815999985,84.86579895,80.56500244,51.75,0.024,0.024,0.210700005,1.427999973,0.046865001,0.0251438,1.068339944,0.091056302,0.821749985,0.330320001,0.039840002,1.336799979,5.328750134,0.45570001,0.27125001,245.9669952
1490,113405000,"Valge kaste, voiga, (piim 4,2%)","White sauce, with butter, milk 4,2%",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,666.8170166,159.3690033,10.25949955,11.2130003,4.428500175,0,72.28700256,0.944949985,10.53950024,0.280000001,5.056000233,0.008,5.171500206,0,0.008,0.016000001,0,6.21600008,7.250899792,2.933900118,0.419,0.208000004,3.320749998,1.104750037,0.309650004,0.059300002,31.92550087,95.13200378,187.0399933,133.1600037,13.82299995,113.7949982,0.115400001,0.556249976,0.025548,0.048450001,18.72500038,3.234999895,1.605000019,1.087249994,98.27259827,66.75650024,39.4375,0.110799998,0.024,0.243249997,0.560000002,0.05446,0.160012007,1.213690042,0.161424994,0.008,0.3398,0.039840002,1.770799994,6.202499866,0.45570001,0.705250025,237.8300018
1491,84584,Poola kaste (voi),Polonaise sauce (butter),,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,921.3460083,220.2019958,2.819999933,22.24950027,2.866499901,0,70.43000031,1.161900043,3.000499964,0.180500001,2.217999935,0,0.224999994,0,0.061500002,0.013,0,20.8010006,13.51119995,6.31829977,1.069450021,0.649999976,6.612750053,2.237900019,0.735549986,0.126450002,102.1589966,433.0639954,70.26000214,19.2329998,6.06099987,53.16899872,0.571500003,0.320499986,0.021400001,0.076949999,3.924999952,3.545000076,2.452500105,3.657000065,227.8760071,209.0800018,226.25,0.538999975,0.538999975,0.764199972,1.878000021,0.030555001,0.074437499,0.825924993,0.196425006,0.584999979,0.231099993,0.01904,2.619600058,11.67749977,0.368000001,1.899999976,1082.660034
1492,83662,"Pruun pohikaste, oliga",Brown base sauce,,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,316.2179871,75.57610321,9.418999672,3.592999935,1.082000017,0,82.86000061,1.475399971,10.01399994,0.595000029,3.176000118,4.376999855,0,0,0.85799998,0.75999999,0,3,0.262699991,1.932800055,0.988699973,0,0.143900007,0.0513,0.653800011,0.236900002,0.071999997,475.7080078,137.4750061,9.56099987,7.427000046,23.65550041,0.30004999,0.149599999,0.03923,0.093500003,6.880000114,0.711000025,1.825000048,8.239999771,112.7450027,0,1358.329956,0,0,0.932200015,4.5,0.02293,0.0135,0.532899976,0.313549995,0,0.085040003,0.02936,0.440800011,3.057499886,0,0.150000006,1189.27002
1493,83664,Tomatikaste (oli),"Tomato sauce, fat-free",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,418.42099,100.0029984,10.96500015,5.490499973,1.319499969,0,77.69000244,1.897799969,11.76949978,0.804499984,1.618000031,5.664500237,0,0,1.87349999,1.654000044,0,5,0.407449991,3.187700033,1.616150022,0,0.233250007,0.085199997,1.061849952,0.391550004,0.045000002,603.6430054,220.9720001,15.7510004,10.52700043,28.62299919,0.506200016,0.167999998,0.072580002,0.108850002,18.12999916,0.622500002,2.67750001,14.44200039,191.2689972,0,2304.360107,0,0,1.860599995,7.5,0.01418,0.016225001,0.478100002,0.329349995,0,0.123599999,0.043680001,0.493499994,2.484999895,0,0.182500005,1509.109985
1494,85551,"Seenekaste segaseentest suitsupeekoniga, (hapukoor R20%)","Mushroom sauce with mixed mushrooms, fat-free, with sour cream",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,401.3930054,95.93289948,2.364000082,7.430500031,4.480500221,0,81.03199768,1.023049951,3.627500057,1.263499975,1.360999942,0.128999993,0.342000008,0,0.357499987,0.174500003,0,1.910699964,3.573250055,2.963999987,0.807550013,0.022500001,1.823850036,0.941699982,0.705649972,0.074550003,18.25200081,165.0740051,242.4730072,13.19099998,10.3039999,68.54199982,0.607800007,1.000849962,0.125049993,0.519200027,0.865750015,4.718999863,2.389499903,5.355000019,20.31380081,18.80999947,18.11750031,0.114,0,0.123999998,0.162,0.180004999,0.157987997,3.906009912,3.31750989,0.063000001,1.060879946,0.132780001,6.184800148,21.38629913,0.158099994,1.980000019,412.6849976
1495,83667,Sibulakaste,"Onion sauce, fat-free",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,413.098999,98.73049927,8.468999863,6.553500175,1.18599999,0,80.00099945,1.317999959,9.279500008,0.810500026,2.555000067,3.769999981,0,0,1.029500008,0.932500005,0,6,0.463050008,3.815350056,1.895200014,0,0.25850001,0.098549999,1.21570003,0.462900013,0.063000001,386.0069885,168.7140045,16.55599976,8.892000198,30.08300018,0.355199993,0.239600003,0.046300001,0.134650007,4.717999935,1.091500044,1.69749999,7.589000225,79.53620148,0,958.1690063,0,0,1.365100026,9,0.02558,0.00955,0.578549981,0.374500006,0,0.066930003,0.05184,0.420899987,4.360000134,0,0.491250008,965.0180054
1496,85967,"Sinepikaste (oli, hapukoor)","Mustard sauce (oil, sour cream)",,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,604.0250244,144.3619995,5.355999947,12.88899994,1.991999984,0,79.13500214,0.354000002,5.632999897,0.27700001,3.160000086,0.460999995,1.330000043,0,0.215000004,0.189999998,0,12.43050003,5.766300201,5.264699936,1.808099985,0.087499999,2.413700104,0.898899972,1.190199971,0.46509999,17.78000069,60.99499893,48.29499817,37.11999893,6.139999866,36.90499878,0.199000001,0.162499994,0.0154,1.795099974,1.995000005,3.375,1.044999957,1.769999981,70.29019928,66.5,45.58250046,0,0,1.111999989,8.130000114,0.021175001,0.02025,0.428187013,0.0456875,0.245000005,0.115199998,0.0102,0.916000009,2.512500048,0.104999997,0.087499999,152.4880066
1497,84381,Majoneesi-marineeritud kurgi kaste (majonees 40%),Tartar sauce (40% mayonnaise),,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,1119.02002,267.4460144,4.885000229,27.07999992,1.679999948,0,62.58599854,1.549389958,5.566999912,0.681999981,0,3.893110037,0.709800005,0,0.269959986,0.349999994,0,26.9314003,2.144999981,16.81080055,7.975629807,0,1.148669958,0.453570008,5.145540237,2.0088799,15.19830036,622.0499878,75.97280121,22.37870026,6.150290012,25.26589966,0.308759987,0.157900006,0.024186701,0.777414024,3.899490118,0.759220004,0.919179976,2.266360044,13.7755003,8.409700394,64.64830017,0.052000001,0.052000001,4.794819832,39.59749985,0.016489999,0.0469,0.342016011,0.084000997,0.145600006,0.158500001,0.011001,1.186370015,5.155600071,0.129480004,1.118010044,1555.119995
1498,86215,Majoneesi-marineeritud kurgi kaste(majonees R25%),Tartar sauce (25% mayonnaise),,,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,867.6400146,207.3659973,14.50500011,16.35499954,0.639999986,0,65.51000214,1.575000048,15.13500023,0.629999995,0,0.455000013,0,0,0.245000005,0.349999994,,,2.404999971,3.776499987,9.359999657,,1.741999984,0.604499996,8.125,1.19599998,16.89999962,767,63.29999924,14.35000038,4.625,15.75,0.236499995,0.128000006,0.019950001,0.031500001,0.087499999,0.824999988,0.699999988,1.75,9.779000282,4.550000191,63,0,,1.642500043,,0.0135,0.023499999,0.170000002,0.07,,0.035,0.0165,0.140000001,6.050000191,0.064999998,1.049999952,1917.5
1499,85650,"Tomatikaste pastale voi pizzale, oliga","Tomato sauce for pasta or pizza, with oil",,Pitsakaste / Pastakaste,"Kastmed, Sauces, Соусы , ",Toidu koostise andmebaas,173.1860046,41.3913002,4.15350008,2.215500116,0.926500022,0,90.37999725,0.701600015,4.760000229,0.60650003,0.547500014,0.316500008,0,0,1.376999974,2.002500057,0,2.001749992,0.166999996,1.286999941,0.694750011,0,0.097999997,0.041000001,0.459500015,0.151999995,0,2.829999924,302.8999939,12.57499981,11.84500027,35.68000031,0.353199989,0.264099985,0.056189999,0.138099998,0.32249999,0.550499976,0.569999993,5.349999905,49.37620163,0,594.8939819,0,0,0.977050006,3.042500019,0.039620001,0.021749999,0.76712501,0.619650006,0.047499999,0.202559993,0.098800004,1.166399956,22.54870033,0,8.052499771,7.074999809
1500,85515,"Makaronivormiroog sojamakaronidest (oli, piim 2,5%)",Pasta casserole made with soy pasta (2.5% milk),,,"Sojaroad, Soy dishes, Блюда из сои , ",Toidu koostise andmebaas,753.9509888,180.1940002,20.22299957,7.032999992,8.546999931,0,62.6570015,0.88349998,20.8029995,0.579999983,0,0,1.325000048,0,0.048,0,0,5.196000099,2.095000029,2.674000025,1.702999949,0.039999999,0.953999996,0.371499985,0.614000022,0.178000003,63.375,74.01000214,206.1999969,93.11000061,25.03000069,144.9499969,1.192000031,0.73150003,0.015699999,1.003000021,8.989999771,4.175000191,0.514999986,0.486999989,59.97399902,59.18000031,9.565999985,0.47299999,0.47299999,0.854499996,3.477999926,0.02248,0.059324998,0.93432498,0.161174998,1.017500043,0.2148,0.039900001,2.184000015,9.75,0.552999973,0.03125,185.0249939
1501,85516,"Porgandi-makaronivormiroog sojamakaronidest (piim 2,5%, oli)","Carrot and pasta casserole made with soy pasta (2.5% milk, butter)",,,"Sojaroad, Soy dishes, Блюда из сои , ",Toidu koostise andmebaas,502.9809875,120.211998,11.49100018,5.619999886,5.262000084,0,74.93599701,1.019500017,12.77099991,1.279999971,0.090000004,1.807999969,1.590000033,0,0.828000009,0.675000012,0,4.699999809,1.996500015,2.16050005,1.136000037,0.048,0.913999975,0.351500005,0.582499981,0.183500007,28.53000069,78.07299805,276.8420105,103.776001,18.50200081,112.7030029,0.649299979,0.615999997,0.032200001,0.665600002,7.792500019,2.405999899,1.021999955,2.296000004,321.1119995,36.29999924,3431.469971,0.184799999,0.184799999,0.745100021,3.467999935,0.02012,0.0425,0.961449981,0.377649993,0.759000003,0.185039997,0.052919999,1.95480001,13.11499977,0.360000014,0.600000024,195.1820068
